time stamp,001BC50C70027DC4,001BC50C70027DD9,001BC50C70027DDA,001BC50C70027DF5,001BC50C70027E14,001BC50C70027E75,001BC50C70027E81,001BC50C70027E9B
2025-12-19T12:00:16.000Z,774.7902942086974,0.0,554.7512956271486,518.7484939737175,581.6562558762694,786.4121057053992,264.9075310367752,0.0
2025-12-19T12:00:16.000Z,874.3803520207896,0.0,589.8847345032756,588.1742938959505,632.6839653413069,748.3314773547883,234.78713763747794,1155.3029905613505
2025-12-19T12:00:20.000Z,1022.045008793644,835.760731310104,338.325287260648,669.3997311024258,717.721394414295,634.0315449565582,260.76809620810593,1266.14572621006
2025-12-19T12:00:20.000Z,998.9539528927246,746.732214384782,267.3649191647999,661.1989110698837,780.7438760566745,571.8181529122699,262.83835336571417,1381.8827736099759
2025-12-19T12:00:20.000Z,1066.208234820947,675.7040772409175,210.13329103214465,707.2686901029906,846.7638395680344,488.44754068374635,310.1999355254608,0.0
2025-12-19T12:00:20.000Z,1121.39422149394,604.6693311223912,301.88739622581136,741.9898921144411,939.7872099576584,384.76486326066725,335.7811787459208,1506.5510280106678
2025-12-19T12:00:24.000Z,1132.4292472379898,799.7499609252882,300.87372766660764,703.1792090214273,961.7920773223284,364.5874380721311,324.53659269795753,1534.6869387598242
2025-12-19T12:00:24.000Z,1206.6482503198686,719.7221686178633,335.2924096963724,716.4663285877433,943.7881118132395,373.66964019036925,332.7160951922825,0.0
2025-12-19T12:00:24.000Z,1175.5598666167539,683.7075398150879,346.41016151377545,804.1293428298708,955.7907720835141,435.1367601111172,337.82391863217737,1574.8726932676177
2025-12-19T12:00:24.000Z,1122.3974340669174,632.6839653413069,330.2362790488047,708.2909006898225,956.79099076026,380.73087607915386,356.1867487709221,0.0
2025-12-19T12:00:28.000Z,1140.4542954454596,629.6824596572466,341.3575837739657,706.2464159201093,946.7887832035191,412.9842612013199,404.9950616982879,1539.710687109757
2025-12-19T12:00:32.000Z,1108.3519296685506,639.687423668779,337.3143934076932,718.5095684818679,961.7920773223284,343.37879957854125,332.7160951922825,0.0
2025-12-19T12:00:32.000Z,1115.374824890718,706.7170579517663,355.5010548507557,696.0201146518684,1006.8013706784471,299.85996731808,319.41978648793815,0.0
2025-12-19T12:00:32.000Z,1123.4006409113358,660.6973588565343,353.4812583433526,696.0201146518684,1022.8044778939912,305.94117081556715,323.51352367404985,1583.9131920657774
