time stamp,001BC50C70027DC4,001BC50C70027DD9,001BC50C70027DDA,001BC50C70027DF5,001BC50C70027E14,001BC50C70027E75,001BC50C70027E81,001BC50C70027E9B
2025-12-19T11:59:27.000Z,254.55844122715715,0.0,0.0,409.3849044603379,0.0,0.0,890.2522114547091,827.5149545476504
2025-12-19T11:59:27.000Z,221.4068652955459,0.0,0.0,394.44137713987357,0.0,0.0,826.0393453098951,882.3406371691151
2025-12-19T11:59:31.000Z,213.83170952877873,0.0,0.0,468.5765679160664,1060.8114818383142,0.0,848.116147706197,767.4789899404414
2025-12-19T11:59:31.000Z,205.12435252792392,0.0,0.0,453.85460226817133,942.7878870668628,0.0,808.9771319388452,791.9191877963307
2025-12-19T11:59:31.000Z,198.55477833585374,0.0,1380.094561977548,417.8947235847804,920.7828191272903,1248.9995996796797,852.1296849658509,733.826273718787
2025-12-19T11:59:31.000Z,181.95878654244754,0.0,0.0,424.2640687119285,891.7757565666382,1272.017688556256,733.6681811282264,761.3645644499093
2025-12-19T11:59:35.000Z,189.73665961010278,0.0,0.0,431.681595623441,883.7737266970544,1353.076494511674,854.1364059680398,679.6440244716347
2025-12-19T11:59:35.000Z,267.252689415841,0.0,0.0,436.97139494479495,909.7801932335084,1278.0223002749208,741.704118904567,0.0
2025-12-19T11:59:39.000Z,205.12435252792392,0.0,0.0,401.9216341527288,908.779951363365,1302.0403219562747,751.7479630833727,762.3837616318962
2025-12-19T11:59:44.000Z,209.48508300115307,0.0,0.0,429.563732174866,907.7797089602742,0.0,853.1330494125756,0.0
2025-12-19T11:59:44.000Z,263.0285155643775,0.0,0.0,448.58555482761597,832.7598693501026,1400.1074958730846,760.7864352103026,0.0
2025-12-19T11:59:44.000Z,277.7840888171963,0.0,0.0,616.0,755.7354034316508,1381.0952175719094,799.9431229781277,583.0128643520654
2025-12-19T11:59:44.000Z,284.08449447303525,0.0,0.0,532.2677897449742,756.7357530869016,1356.0785375486184,759.7822056352728,543.687410190819
2025-12-19T11:59:47.000Z,0.0,0.0,1535.1859822184413,539.5368384086484,740.7300452931554,1359.080571562996,763.7990573442729,529.1502622129182
2025-12-19T11:59:47.000Z,330.98187261540477,0.0,0.0,506.24499997530836,759.7367965289031,1352.0758114839566,738.6907336632835,551.98188376069
2025-12-19T11:59:51.000Z,328.9088019497198,0.0,0.0,580.9475019311125,715.7206158830413,1276.020767856072,691.4658342969665,603.6422781747481
2025-12-19T11:59:51.000Z,334.0898082851376,0.0,0.0,460.16953397633785,700.7146352117958,1322.0548400123196,693.4760269829088,578.8816804840175
2025-12-19T11:59:51.000Z,404.09899777158563,0.0,1191.9517607688658,482.2084611451773,0.0,1254.003588511612,664.3222109789797,607.7631117466739
2025-12-19T11:59:51.000Z,425.58782877333323,0.0,0.0,474.8726144978251,769.7402159170327,1247.9987980763444,645.213918014793,598.4889305576169
2025-12-19T11:59:55.000Z,423.5433862073637,0.0,1119.8843690310175,443.31027508958095,671.7023150175976,1246.9979951868409,608.9901477035569,608.7930682916815
2025-12-19T11:59:59.000Z,426.6098920559625,0.0,0.0,428.5043757069466,640.6879115450829,1174.9365940339078,590.8680055646946,688.857750192302
2025-12-19T11:59:59.000Z,501.99601592044536,0.0,0.0,392.30090491866065,626.6809395537732,1150.9144190599056,548.5517295570219,0.0
2025-12-19T11:59:59.000Z,487.76633750188216,0.0,0.0,357.83236298579817,603.6687833572314,0.0,488.00512292392995,0.0
2025-12-19T12:00:05.000Z,542.5863986500215,0.0,0.0,354.577213029828,598.666017074629,1068.831137270991,470.82480818240657,0.0
2025-12-19T12:00:05.000Z,532.4471804789655,0.0,0.0,345.87425460707533,0.0,1056.817865102592,432.37021173989314,791.9191877963307
2025-12-19T12:00:05.000Z,560.8243931927356,0.0,0.0,396.58038277252194,598.666017074629,991.7403894165044,412.09707594206486,0.0
2025-12-19T12:00:05.000Z,653.834841531101,0.0,0.0,446.4762031732486,634.6849612209194,1006.7591568990073,381.6333318776021,0.0
2025-12-19T12:00:07.000Z,642.7293365017657,0.0,0.0,449.6398558846847,626.6809395537732,1025.7821406127132,384.6829863666965,856.9714114251418
2025-12-19T12:00:11.000Z,649.7968913437489,1208.8345627090582,0.0,441.19836808401726,624.6799180380301,1106.8712662274688,399.91999199839955,859.001746214756
2025-12-19T12:00:11.000Z,712.3369988986954,0.0,0.0,0.0,537.6281242643469,993.7429245031132,369.42658269269145,0.0
2025-12-19T12:00:11.000Z,791.9021404188777,1208.8345627090582,829.4944243332803,688.857750192302,519.6152422706632,953.6902012708321,363.31804249169903,911.7433849499539
2025-12-19T12:00:15.000Z,784.8566748139434,0.0,837.5088059238543,527.0711526919303,500.6006392325124,955.6929423198646,344.96956387484386,930.9935552945573
2025-12-19T12:00:15.000Z,759.6874357260359,1083.8154824507722,586.873921724249,714.42284397967,502.60222840731615,865.5570460691773,303.01980133318017,1001.8328203847188
2025-12-19T12:00:15.000Z,956.7763584035717,1149.8260738042081,717.2593673142235,648.8882800605973,550.6369039575899,789.4181401513396,255.58755838264116,1139.1668007802898
2025-12-19T12:00:20.000Z,931.6630292117424,931.7853830147799,534.6671862009114,659.1479348370895,573.6514621266123,733.2973476019124,268.0093281958671,1209.7359215961142
2025-12-19T12:00:20.000Z,1003.9741032516724,849.7646733066748,354.4911846576724,634.5108352108733,633.6844640670938,681.1673803111831,365.3546222507661,1285.27662392187
2025-12-19T12:00:20.000Z,0.0,579.6550698475776,191.58288023724873,813.2828536247398,935.7863003912804,431.11019472983935,467.791620275524,0.0
2025-12-19T12:00:20.000Z,1196.6202405107479,729.7259759663211,274.48315066684876,736.8880511990949,739.7296803562772,587.8775382679628,303.01980133318017,0.0
2025-12-19T12:00:20.000Z,1313.9212305157414,691.7109222789531,198.80895352071042,774.610224564587,808.7527434265679,498.49874623713947,375.5316231690748,0.0
2025-12-19T12:00:23.000Z,1162.5213976525336,609.6720429870472,531.6540228381612,746.070372015938,945.7885598800611,316.0696125855822,435.40900312235163,1592.953232207399
2025-12-19T12:00:23.000Z,1184.5860036316485,646.690807109549,455.2625616059375,723.6166111968408,973.7946395416233,311.00643080167976,387.7318661136843,1610.0276395143037
2025-12-19T12:00:23.000Z,1165.5303513851538,790.7471150753571,413.99154580739935,701.1340813282435,1022.8044778939912,311.00643080167976,349.05013966477657,1613.0406070524077
2025-12-19T12:00:31.000Z,1185.5888832137387,789.746794865291,342.36822282449054,722.5953224315806,992.798569700823,329.2248471789455,404.9950616982879,1554.7810135192672
2025-12-19T12:00:35.000Z,0.0,631.6834650360892,366.60605559646723,734.8469228349535,1002.8005783803676,307.9675307560847,391.7958652155482,0.0
2025-12-19T12:00:39.000Z,1191.6060590648235,639.687423668779,376.69616403674723,732.8055676644386,0.0,321.13081446662824,394.84300677611094,0.0
2025-12-19T12:00:39.000Z,1194.6145821979574,638.6869342643546,371.65171868296267,743.0100941440836,989.7979591815695,323.154761685481,394.84300677611094,0.0
